bloat, bloated, bloated, bloating
blob, blobed, blobed, blobing
block, blocked, blocked, blocking
blockade, blockaded, blockaded, blockading
blog, bloged, bloged, bloging
blood, blooded, blooded, blooding
bloody, bloodied, bloodied, bloodying
bloom, bloomed, bloomed, blooming
blossom, blossomed, blossomed, blossoming
blot, bloted, bloted, bloting
blotch, blotched, blotched, blotching
bloviate, bloviated, bloviated, bloviating
blow, blowed, blowed, blowing
blow-dry, blow-dried, blow-dried, blow-drying
blub, blubed, blubed, blubing
blubber, blubbered, blubbered, blubbering
bludgeon, bludgeoned, bludgeoned, bludgeoning
blue, blued, blued, bluing
blue-pencil, blue-penciled, blue-penciled, blue-penciling
blueprint, blueprinted, blueprinted, blueprinting
bluff, bluffed, bluffed, bluffing
blunder, blundered, blundered, blundering
blunt, blunted, blunted, blunting
blur, blured, blured, bluring
blurt, blurted, blurted, blurting
blush, blushed, blushed, blushing
bluster, blustered, blustered, blustering
board, boarded, boarded, boarding
boast, boasted, boasted, boasting
boat, boated, boated, boating
boat-race, boat-raced, boat-raced, boat-racing
bob, bobed, bobed, bobing
bobble, bobbled, bobbled, bobbling
bobsled, bobsleded, bobsleded, bobsleding
bode, boded, boded, boding
bodge, bodged, bodged, bodging
body, bodied, bodied, bodying
body-surf, body-surfed, body-surfed, body-surfing
bodypaint, bodypainted, bodypainted, bodypainting
bog, boged, boged, boging
bogey, bogeied, bogeied, bogeying
boggle, boggled, boggled, boggling
boil, boiled, boiled, boiling
boldface, boldfaced, boldfaced, boldfacing
bollix, bollixed, bollixed, bollixing
bollocks, bollocksed, bollocksed, bollocksing
bolshevise, bolshevised, bolshevised, bolshevising
bolshevize, bolshevized, bolshevized, bolshevizing
bolster, bolstered, bolstered, bolstering
bolt, bolted, bolted, bolting
bomb, bombed, bombed, bombing
bombard, bombarded, bombarded, bombarding
bombilate, bombilated, bombilated, bombilating
bombinate, bombinated, bombinated, bombinating
bombproof, bombproofed, bombproofed, bombproofing
bond, bonded, bonded, bonding
bonderise, bonderised, bonderised, bonderising
bonderize, bonderized, bonderized, bonderizing
bone, boned, boned, boning
bong, bonged, bonged, bonging
bonk, bonked, bonked, bonking
bonnet, bonneted, bonneted, bonneting
boo, booed, booed, booing
boob, boobed, boobed, boobing
boogie, boogied, boogied, boogiing
book, booked, booked, booking
boom, boomed, boomed, booming
boomerang, boomeranged, boomeranged, boomeranging
boondoggle, boondoggled, boondoggled, boondoggling
boost, boosted, boosted, boosting
boot, booted, booted, booting
bootleg, bootleged, bootleged, bootleging
bootlick, bootlicked, bootlicked, bootlicking
bootstrap, bootstraped, bootstraped, bootstraping
booze, boozed, boozed, boozing
bop, boped, boped, boping
border, bordered, bordered, bordering
bore, bored, bored, boring
borrow, borrowed, borrowed, borrowing
bosom, bosomed, bosomed, bosoming
boss, bossed, bossed, bossing
botanise, botanised, botanised, botanising
botanize, botanized, botanized, botanizing
botch, botched, botched, botching
bother, bothered, bothered, bothering
bottle, bottled, bottled, bottling
bottlefeed, bottlefeeded, bottlefeeded, bottlefeeding
bottleneck, bottlenecked, bottlenecked, bottlenecking
bottom, bottomed, bottomed, bottoming
bounce, bounced, bounced, bouncing
bound, bounded, bounded, bounding
bourgeon, bourgeoned, bourgeoned, bourgeoning
bouse, boused, boused, bousing
bow, bowed, bowed, bowing
bowdlerise, bowdlerised, bowdlerised, bowdlerising
bowdlerize, bowdlerized, bowdlerized, bowdlerizing
bower, bowered, bowered, bowering
bowl, bowled, bowled, bowling
bowse, bowsed, bowsed, bowsing
box, boxed, boxed, boxing
boycott, boycotted, boycotted, boycotting
brabble, brabbled, brabbled, brabbling
brace, braced, braced, bracing
brachiate, brachiated, brachiated, brachiating
bracket, bracketed, bracketed, bracketing
brad, braded, braded, brading
brag, braged, braged, braging
braid, braided, braided, braiding
brail, brailed, brailed, brailing
braille, brailled, brailled, brailling
brain, brained, brained, braining
brainstorm, brainstormed, brainstormed, brainstorming
brainwash, brainwashed, brainwashed, brainwashing
braise, braised, braised, braising
brake, braked, braked, braking
branch, branched, branched, branching
brand, branded, branded, branding
brandish, brandished, brandished, brandishing
brandmark, brandmarked, brandmarked, brandmarking
brattice, bratticed, bratticed, bratticing
brattle, brattled, brattled, brattling
brave, braved, braved, braving
bravo, bravoed, bravoed, bravoing
brawl, brawled, brawled, brawling
bray, braied, braied, braying
braze, brazed, brazed, brazing
brazen, brazened, brazened, brazening
breach, breached, breached, breaching
bread, breaded, breaded, breading
break, breaked, breaked, breaking
break-dance, break-danced, break-danced, break-dancing
breakfast, breakfasted, breakfasted, breakfasting
bream, breamed, breamed, breaming
breast, breasted, breasted, breasting
breastfeed, breastfeeded, breastfeeded, breastfeeding
breaststroke, breaststroked, breaststroked, breaststroking
breathalyse, breathalysed, breathalysed, breathalysing
breathalyze, breathalyzed, breathalyzed, breathalyzing
breathe, breathed, breathed, breathing
brecciate, brecciated, brecciated, brecciating
breed, breeded, breeded, breeding
breeze, breezed, breezed, breezing
brevet, breveted, breveted, breveting
brew, brewed, brewed, brewing
bribe, bribed, bribed, bribing
bridge, bridged, bridged, bridging
bridle, bridled, bridled, bridling
brief, briefed, briefed, briefing
brigade, brigaded, brigaded, brigading
brighten, brightened, brightened, brightening
brim, brimed, brimed, briming
brine, brined, brined, brining
bring, bringed, bringed, bringing
brisk, brisked, brisked, brisking
brisken, briskened, briskened, briskening
bristle, bristled, bristled, bristling
broach, broached, broached, broaching
broadcast, broadcasted, broadcasted, broadcasting
broaden, broadened, broadened, broadening
broadside, broadsided, broadsided, broadsiding
brocade, brocaded, brocaded, brocading
broider, broidered, broidered, broidering
broil, broiled, broiled, broiling
broker, brokered, brokered, brokering
bromate, bromated, bromated, bromating
brominate, brominated, brominated, brominating
bronze, bronzed, bronzed, bronzing
brooch, brooched, brooched, brooching
brood, brooded, brooded, brooding
brook, brooked, brooked, brooking
broom, broomed, broomed, brooming
browbeat, browbeated, browbeated, browbeating
brown, browned, browned, browning
brown-nose, brown-nosed, brown-nosed, brown-nosing
browse, browsed, browsed, browsing
bruise, bruised, bruised, bruising
bruit, bruited, bruited, bruiting
brunch, brunched, brunched, brunching
brush, brushed, brushed, brushing
brutalise, brutalised, brutalised, brutalising
brutalize, brutalized, brutalized, brutalizing
bubble, bubbled, bubbled, bubbling
buccaneer, buccaneered, buccaneered, buccaneering
buck, bucked, bucked, bucking
bucket, bucketed, bucketed, bucketing
buckle, buckled, buckled, buckling
buckram, buckramed, buckramed, buckraming
bud, buded, buded, buding
budge, budged, budged, budging
budget, budgeted, budgeted, budgeting
buff, buffed, buffed, buffing
buffalo, buffaloed, buffaloed, buffaloing
buffer, buffered, buffered, buffering
buffet, buffeted, buffeted, buffeting
bug, buged, buged, buging
bugger, buggered, buggered, buggering
bugle, bugled, bugled, bugling
build, builded, builded, building
bulge, bulged, bulged, bulging
bulk, bulked, bulked, bulking
bull, bulled, bulled, bulling
bulldog, bulldoged, bulldoged, bulldoging
bulldoze, bulldozed, bulldozed, bulldozing
bulletin, bulletined, bulletined, bulletining
bulletproof, bulletproofed, bulletproofed, bulletproofing
bullshit, bullshited, bullshited, bullshiting
bully, bullied, bullied, bullying
bullyrag, bullyraged, bullyraged, bullyraging
bulwark, bulwarked, bulwarked, bulwarking
bum, bumed, bumed, buming
bumble, bumbled, bumbled, bumbling
bump, bumped, bumped, bumping
bunch, bunched, bunched, bunching
bunco, buncoed, buncoed, buncoing
bundle, bundled, bundled, bundling
bung, bunged, bunged, bunging
bungle, bungled, bungled, bungling
bunk, bunked, bunked, bunking
bunker, bunkered, bunkered, bunkering
bunt, bunted, bunted, bunting
buoy, buoied, buoied, buoying
bur, bured, bured, buring
burble, burbled, burbled, burbling
burden, burdened, burdened, burdening
burgeon, burgeoned, burgeoned, burgeoning
burglarise, burglarised, burglarised, burglarising
burglarize, burglarized, burglarized, burglarizing
burgle, burgled, burgled, burgling
burke, burked, burked, burking
burl, burled, burled, burling
burlesque, burlesqued, burlesqued, burlesquing
burn, burned, burned, burning
burnish, burnished, burnished, burnishing
burp, burped, burped, burping
burr, burred, burred, burring
burrow, burrowed, burrowed, burrowing
burst, bursted, bursted, bursting
burthen, burthened, burthened, burthening
bury, buried, buried, burying
bus, bused, bused, busing
bush, bushed, bushed, bushing
bushel, busheled, busheled, busheling
bushwhack, bushwhacked, bushwhacked, bushwhacking
busk, busked, busked, busking
buss, bussed, bussed, bussing
bust, busted, busted, busting
bustle, bustled, bustled, bustling
busy, busied, busied, busying
butcher, butchered, butchered, butchering
butt, butted, butted, butting
butt-weld, butt-welded, butt-welded, butt-welding
butter, buttered, buttered, buttering
butterfly, butterflied, butterflied, butterflying
button, buttoned, buttoned, buttoning
buttonhole, buttonholed, buttonholed, buttonholing
buttress, buttressed, buttressed, buttressing
buttweld, buttwelded, buttwelded, buttwelding
butylate, butylated, butylated, butylating
buy, buied, buied, buying
buzz, buzzed, buzzed, buzzing
by-bid, by-bided, by-bided, by-biding
bypass, bypassed, bypassed, bypassing
ca-ca, ca-caed, ca-caed, ca-caing
cab, cabed, cabed, cabing
cabal, cabaled, cabaled, cabaling
cabbage, cabbaged, cabbaged, cabbaging
cabin, cabined, cabined, cabining
cable, cabled, cabled, cabling
cache, cached, cached, caching
cachinnate, cachinnated, cachinnated, cachinnating
cackel, cackeled, cackeled, cackeling
cackle, cackled, cackled, cackling
caddie, caddied, caddied, caddiing
caddy, caddied, caddied, caddying
cadge, cadged, cadged, cadging
cage, caged, caged, caging
cajole, cajoled, cajoled, cajoling
cake, caked, caked, caking
cakewalk, cakewalked, cakewalked, cakewalking
calcify, calcified, calcified, calcifying
calcimine, calcimined, calcimined, calcimining
calcine, calcined, calcined, calcining
calculate, calculated, calculated, calculating
calendar, calendared, calendared, calendaring
calender, calendered, calendered, calendering
calibrate, calibrated, calibrated, calibrating
caliper, calipered, calipered, calipering
calk, calked, calked, calking
call, called, called, calling
calligraph, calligraphed, calligraphed, calligraphing
calliper, callipered, callipered, callipering
callous, calloused, calloused, callousing
callus, callused, callused, callusing
calm, calmed, calmed, calming
calumniate, calumniated, calumniated, calumniating
calve, calved, calved, calving
camber, cambered, cambered, cambering
camouflage, camouflaged, camouflaged, camouflaging
camp, camped, camped, camping
campaign, campaigned, campaigned, campaigning
camphorate, camphorated, camphorated, camphorating
can, caned, caned, caning
canal, canaled, canaled, canaling
canalise, canalised, canalised, canalising
canalize, canalized, canalized, canalizing
cancel, canceled, canceled, canceling
candle, candled, candled, candling
candy, candied, candied, candying
cane, caned, caned, caning
canker, cankered, cankered, cankering
cannibalise, cannibalised, cannibalised, cannibalising
cannibalize, cannibalized, cannibalized, cannibalizing
cannon, cannoned, cannoned, cannoning
cannonade, cannonaded, cannonaded, cannonading
cannulate, cannulated, cannulated, cannulating
cannulise, cannulised, cannulised, cannulising
cannulize, cannulized, cannulized, cannulizing
canoe, canoed, canoed, canoing
canonise, canonised, canonised, canonising
canonize, canonized, canonized, canonizing
canoodle, canoodled, canoodled, canoodling
canopy, canopied, canopied, canopying
cant, canted, canted, canting
canter, cantered, cantered, cantering
